Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Utilities,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Street_Pave,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAn,Condition_2_Other,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Roof_Matl_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_BrkFace,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Mas_Vnr_Type_nan,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtFin_Type_1_BLQ,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_LwQ,BsmtFin_Type_1_No_Basement,BsmtFin_Type_1_Rec,BsmtFin_Type_1_Unf,BsmtFin_SF_2_Other,Heating_Other,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Othr,Misc_Feature_Shed,Misc_Feature_nan,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial
1942,535353130,0,15783,3.0,3.0,2.0,2.0,4.0,4.0,1952,1952,0,1.0,2.0,2.0,2.0,1.0,6,1.0,632,924,2.0,3.0,924,0,0,924,0,0,1,0,2,1,2.0,6,3.0,0,0.0,1.0,1,420,3.0,3.0,2.0,0,324,0,0,0,0,0.0,1.0,400,6,2007,-93.6197518,42.0347206,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2354,527365010,75,9512,2.0,3.0,2.0,2.0,6.0,4.0,2005,2006,0,2.0,2.0,3.0,2.0,1.0,1,1.0,172,960,4.0,3.0,960,1358,0,2318,1,0,2,1,3,1,3.0,8,3.0,1,5.0,3.0,2,541,3.0,3.0,2.0,0,246,0,0,0,0,0.0,0.0,0,6,2006,-93.639516,42.051077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
751,903429080,50,2500,3.0,3.0,2.0,2.0,6.0,7.0,1915,2005,0,2.0,2.0,2.0,2.0,1.0,1,1.0,611,910,4.0,3.0,916,910,0,1826,1,0,1,1,4,1,4.0,7,0.0,1,4.0,1.0,1,164,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0.0,0,6,2009,-93.621504,42.027854,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6,527105030,78,9978,2.0,3.0,2.0,2.0,5.0,5.0,1998,1998,20,1.0,2.0,2.0,2.0,1.0,3,1.0,324,926,4.0,3.0,926,678,0,1604,0,0,2,1,3,1,3.0,7,3.0,1,4.0,3.0,2,470,3.0,3.0,2.0,360,36,0,0,0,0,0.0,0.0,0,6,2010,-93.638925,42.060779,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1603,923252100,59,6490,3.0,3.0,2.0,2.0,4.0,6.0,1983,1983,0,1.0,3.0,2.0,2.0,1.0,3,1.0,282,816,4.0,3.0,816,0,0,816,0,1,1,0,2,1,2.0,4,3.0,0,0.0,1.0,1,264,3.0,3.0,2.0,315,0,0,0,0,0,0.0,4.0,0,4,2008,-93.6051072,41.987109,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2914,923226180,21,1470,3.0,3.0,2.0,2.0,2.0,5.0,1970,1970,0,1.0,2.0,3.0,2.0,3.0,3,1.0,108,630,2.0,3.0,630,0,0,630,1,0,1,0,1,1,2.0,3,3.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0.0,0.0,0,4,2006,-93.603181,41.992303,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2690,903430130,153,4118,2.0,1.0,2.0,1.0,2.0,2.0,1941,1950,0,1.0,2.0,2.0,2.0,1.0,7,1.0,693,693,1.0,2.0,693,0,0,693,0,0,1,0,2,1,1.0,4,3.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,20,0,0,0,0,0.0,0.0,0,3,2006,-93.622624,42.02689,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2568,535105160,85,8500,3.0,3.0,2.0,2.0,4.0,3.0,1961,1961,203,1.0,2.0,2.0,2.0,1.0,6,1.0,635,1235,2.0,3.0,1235,0,0,1235,0,0,1,0,2,1,2.0,6,3.0,0,0.0,1.0,2,480,3.0,3.0,2.0,0,0,0,0,0,0,0.0,4.0,0,12,2006,-93.616012,42.04665,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
344,526355080,75,13860,3.0,3.0,2.0,2.0,7.0,6.0,1972,1995,0,2.0,2.0,3.0,2.0,4.0,3,1.0,542,1952,3.0,3.0,2000,704,0,2704,1,0,2,1,4,1,4.0,9,3.0,3,3.0,3.0,2,538,3.0,3.0,2.0,269,111,0,0,0,0,0.0,1.0,0,7,2009,-93.615524,42.049322,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2722,905200340,102,17920,3.0,3.0,2.0,2.0,4.0,2.0,1955,1974,0,1.0,2.0,2.0,2.0,2.0,1,3.0,372,1763,2.0,3.0,1779,0,0,1779,1,0,1,1,3,1,2.0,6,3.0,1,4.0,1.0,2,454,3.0,3.0,2.0,0,418,0,0,312,0,0.0,0.0,0,7,2006,-93.66563,42.032291,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1900,534430090,57,8280,2.0,3.0,2.0,2.0,5.0,4.0,1950,1950,0,1.0,2.0,2.0,2.0,1.0,7,1.0,932,932,4.0,2.0,932,0,0,932,0,0,1,0,2,1,3.0,4,3.0,1,4.0,1.0,1,306,3.0,3.0,2.0,0,0,214,0,0,0,0.0,3.0,0,11,2007,-93.622804,42.039212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1789,528439050,76,9158,3.0,3.0,2.0,2.0,7.0,4.0,2007,2007,140,2.0,2.0,3.0,2.0,3.0,7,1.0,1496,1496,4.0,3.0,1496,0,0,1496,0,0,2,0,3,1,3.0,7,3.0,0,0.0,3.0,2,474,3.0,3.0,2.0,168,130,0,0,0,0,0.0,0.0,0,6,2007,-93.643449,42.053186,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2747,906202040,0,11200,3.0,3.0,2.0,2.0,5.0,4.0,1985,1985,85,2.0,2.0,3.0,2.0,1.0,3,1.0,40,1298,2.0,3.0,1298,0,0,1298,1,0,2,0,3,1,3.0,5,3.0,1,3.0,1.0,2,403,3.0,3.0,2.0,165,26,0,0,0,0,0.0,0.0,0,5,2006,-93.685537,42.032082,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
252,906385010,94,10402,2.0,3.0,2.0,2.0,6.0,4.0,2009,2009,0,1.0,2.0,3.0,2.0,1.0,7,1.0,1226,1226,4.0,3.0,1226,0,0,1226,0,0,2,0,3,1,3.0,6,3.0,0,0.0,2.0,3,740,3.0,3.0,2.0,0,36,0,0,0,0,0.0,0.0,0,5,2010,-93.69245,42.024604,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
100,533213030,0,4403,1.0,3.0,2.0,2.0,6.0,4.0,2009,2009,432,3.0,2.0,4.0,2.0,3.0,3,1.0,892,1470,4.0,3.0,1478,0,0,1478,1,0,2,1,2,1,3.0,7,3.0,1,4.0,3.0,2,484,3.0,3.0,2.0,0,144,0,0,0,0,0.0,0.0,0,6,2010,-93.6468879,42.0471748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2364,527427210,26,8773,1.0,3.0,2.0,2.0,5.0,4.0,2002,2002,0,2.0,2.0,3.0,2.0,1.0,3,1.0,536,1487,4.0,3.0,1419,0,0,1419,1,0,2,0,2,1,3.0,4,3.0,0,0.0,3.0,2,543,3.0,3.0,2.0,196,68,0,0,0,0,0.0,0.0,0,9,2006,-93.624411,42.055319,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
867,907253130,0,11050,3.0,3.0,2.0,2.0,8.0,4.0,2000,2000,204,2.0,2.0,4.0,2.0,2.0,3,1.0,536,1440,4.0,3.0,1476,677,0,2153,1,0,2,1,3,1,4.0,8,3.0,2,5.0,3.0,3,736,3.0,3.0,2.0,253,142,0,0,0,0,0.0,0.0,0,5,2009,-93.682983,42.018703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2285,923225050,44,4224,3.0,3.0,2.0,2.0,4.0,4.0,1976,1976,0,1.0,2.0,3.0,2.0,1.0,1,1.0,268,1142,2.0,3.0,1142,0,0,1142,1,0,1,1,3,1,2.0,6,3.0,1,1.0,3.0,2,528,3.0,3.0,2.0,536,90,0,0,0,0,0.0,1.0,0,8,2007,-93.605354,41.99284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1579,916386180,81,12018,2.0,2.0,2.0,2.0,6.0,4.0,2008,2008,60,2.0,2.0,3.0,2.0,3.0,7,1.0,796,796,4.0,3.0,796,816,0,1612,0,0,2,1,3,1,3.0,6,3.0,0,0.0,3.0,3,666,3.0,3.0,2.0,0,64,0,0,0,0,0.0,0.0,0,10,2008,-93.650431,41.995175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
602,534276040,70,9100,3.0,3.0,2.0,2.0,5.0,5.0,1959,1959,0,1.0,2.0,2.0,2.0,1.0,6,1.0,252,864,4.0,3.0,864,0,0,864,0,0,1,0,2,1,2.0,5,3.0,0,0.0,1.0,1,300,-1.0,-1.0,2.0,0,0,0,0,0,0,0.0,0.0,450,10,2009,-93.623485,42.044843,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2579,535179050,69,14850,2.0,3.0,2.0,2.0,4.0,4.0,1957,1957,0,1.0,2.0,2.0,2.0,1.0,6,1.0,197,1092,2.0,2.0,1092,0,0,1092,1,0,1,0,2,1,2.0,6,3.0,1,3.0,3.0,1,299,3.0,3.0,2.0,268,0,0,0,122,0,0.0,-1.0,0,5,2006,-93.613296,42.043626,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
572,533221040,34,2998,3.0,3.0,2.0,2.0,5.0,4.0,2000,2000,513,2.0,2.0,3.0,2.0,1.0,3,1.0,249,756,4.0,3.0,756,756,0,1512,1,0,2,1,2,1,3.0,4,3.0,0,0.0,1.0,2,440,3.0,3.0,2.0,0,32,0,0,0,0,0.0,0.0,0,8,2009,-93.64566,42.046144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2183,908186050,35,3675,3.0,3.0,2.0,2.0,5.0,4.0,2005,2005,76,1.0,2.0,3.0,2.0,4.0,3,1.0,80,547,4.0,3.0,1072,0,0,1072,1,0,1,0,2,1,3.0,5,3.0,0,0.0,3.0,2,525,3.0,3.0,2.0,0,44,0,0,0,0,0.0,0.0,0,5,2007,-93.670587,42.018973,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
787,905402060,0,13680,2.0,3.0,2.0,2.0,3.0,4.0,1955,1955,0,1.0,2.0,5.0,5.0,0.0,5,0.0,0,0,4.0,2.0,1733,0,0,1733,0,0,2,0,4,1,2.0,8,0.0,1,4.0,1.0,2,452,3.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,6,2009,-93.665996,42.027656,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
407,527451640,21,1680,3.0,3.0,2.0,2.0,5.0,7.0,1972,2007,510,1.0,2.0,2.0,2.0,1.0,1,1.0,321,483,3.0,3.0,483,504,0,987,0,0,1,1,2,1,3.0,5,3.0,0,0.0,1.0,1,264,3.0,3.0,2.0,250,0,0,0,0,0,0.0,0.0,0,5,2009,-93.629851,42.051823,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1734,528221050,88,12216,2.0,3.0,2.0,2.0,5.0,4.0,2005,2005,0,1.0,2.0,3.0,2.0,3.0,3,1.0,408,1326,4.0,3.0,1326,0,0,1326,1,0,2,0,3,1,3.0,6,3.0,0,0.0,3.0,2,388,3.0,3.0,2.0,120,23,0,0,0,0,0.0,0.0,2000,6,2007,-93.6443,42.062067,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2148,907260040,70,8749,3.0,3.0,2.0,2.0,6.0,4.0,2002,2002,100,2.0,2.0,3.0,2.0,1.0,7,1.0,1459,1459,4.0,3.0,1459,0,0,1459,0,0,2,0,3,1,3.0,6,3.0,1,4.0,2.0,2,527,3.0,3.0,2.0,192,39,0,0,0,0,0.0,0.0,0,9,2007,-93.686795,42.016973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
529,528482040,85,10625,3.0,3.0,2.0,2.0,6.0,4.0,2006,2007,0,2.0,2.0,3.0,2.0,1.0,3,1.0,222,1652,4.0,3.0,1662,0,0,1662,1,0,2,0,3,1,4.0,8,3.0,1,4.0,2.0,3,711,3.0,3.0,2.0,168,120,0,0,0,0,0.0,0.0,0,3,2009,-93.640847,42.052122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
687,535454160,60,8064,3.0,3.0,2.0,2.0,5.0,6.0,1948,1994,0,1.0,2.0,2.0,2.0,1.0,4,1.0,744,864,2.0,3.0,1064,0,431,1495,0,0,1,0,3,1,2.0,6,3.0,0,0.0,1.0,2,576,3.0,3.0,2.0,180,36,0,0,0,0,0.0,0.0,0,8,2009,-93.610605,42.034858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
